[16:12:50] [main/INFO] [LaunchWrapper]: Loading tweak class name net.minecraftforge.fml.common.launcher.FMLServerTweaker
[16:12:50] [main/INFO] [LaunchWrapper]: Using primary tweak class name net.minecraftforge.fml.common.launcher.FMLServerTweaker
[16:12:50] [main/INFO] [LaunchWrapper]: Calling tweak class net.minecraftforge.fml.common.launcher.FMLServerTweaker
[16:12:50] [main/DEBUG] [FML]: Injecting tracing printstreams for STDOUT/STDERR.
[16:12:50] [main/INFO] [FML]: Forge Mod Loader version 14.23.5.2860 for Minecraft 1.12.2 loading
[16:12:50] [main/INFO] [FML]: Java is Java HotSpot(TM) 64-Bit Server VM, version 1.8.0_311, running on Linux:aarch64:5.4.17-2136.302.6.1.el7uek.aarch64, installed at /usr/java/jdk1.8.0_311-aarch64/jre
[16:12:50] [main/DEBUG] [FML]: Java classpath at launch is:
[16:12:50] [main/DEBUG] [FML]:     server.jar
[16:12:50] [main/DEBUG] [FML]: Java library path at launch is:
[16:12:50] [main/DEBUG] [FML]:     /usr/java/packages/lib/aarch64
[16:12:50] [main/DEBUG] [FML]:     /lib
[16:12:50] [main/DEBUG] [FML]:     /usr/lib
[16:12:50] [main/DEBUG] [FML]: Determined Minecraft Libraries Root: /home/opc/libraries
[16:12:50] [main/DEBUG] [FML]: Cleaning up mods folder: ./mods
[16:12:50] [main/DEBUG] [FML]: Examining file: # LibLoader.jar
[16:13:10] [Server thread/DEBUG] [FML]: Bar Step: Construction - Scaling Health took 0.033s
[16:13:10] [Server thread/TRACE] [FML]: Sending event FMLConstructionEvent to mod setbonus
[16:13:10] [Server thread/TRACE] [FML]: Mod setbonus is using network checker : Accepting version 1.12.2.020
[16:13:10] [Server thread/TRACE] [FML]: Testing mod setbonus to verify it accepts its own version in a remote connection
[16:13:10] [Server thread/TRACE] [FML]: The mod setbonus accepts its own version (1.12.2.020)
[16:13:10] [Server thread/DEBUG] [FML]: Attempting to inject @SidedProxy classes into setbonus
[16:13:10] [Server thread/DEBUG] [FML]: Attempting to inject @EventBusSubscriber classes into the eventbus for setbonus
[16:13:10] [Server thread/DEBUG] [FML]: Attempting to inject @Config classes into setbonus for type INSTANCE
[16:13:10] [Server thread/TRACE] [FML]: Sent event FMLConstructionEvent to mod setbonus
[16:13:10] [Server thread/DEBUG] [FML]: Bar Step: Construction - Set Bonus took 0.065s
[16:13:10] [Server thread/TRACE] [FML]: Sending event FMLConstructionEvent to mod shieldbreak
[16:13:10] [Server thread/TRACE] [FML]: Mod shieldbreak is using network checker : No network checking performed
[16:13:10] [Server thread/TRACE] [FML]: Testing mod shieldbreak to verify it accepts its own version in a remote connection
[16:13:10] [Server thread/TRACE] [FML]: The mod shieldbreak accepts its own version (1.0.1)
[16:13:10] [Server thread/DEBUG] [FML]: Attempting to inject @SidedProxy classes into shieldbreak
[16:13:10] [Server thread/DEBUG] [FML]: Attempting to inject @EventBusSubscriber classes into the eventbus for shieldbreak
[16:13:10] [Server thread/DEBUG] [FML]: Registering @EventBusSubscriber for shieldbreak.handlers.ModConfig$EventHandler for mod shieldbreak
[16:13:10] [Server thread/DEBUG] [FML]: Injected @EventBusSubscriber class shieldbreak.handlers.ModConfig$EventHandler
[16:13:10] [Server thread/DEBUG] [FML]: Attempting to inject @Config classes into shieldbreak for type INSTANCE
[16:13:10] [Server thread/TRACE] [FML]: Sent event FMLConstructionEvent to mod shieldbreak
[16:13:10] [Server thread/DEBUG] [FML]: Bar Step: Construction - ShieldBreak took 0.008s
[16:13:10] [Server thread/TRACE] [FML]: Sending event FMLConstructionEvent to mod simpledifficulty
[16:13:10] [Server thread/TRACE] [FML]: Mod simpledifficulty is using network checker : Accepting version 0.3.7
[16:13:10] [Server thread/TRACE] [FML]: Testing mod simpledifficulty to verify it accepts its own version in a remote connection
[16:13:10] [Server thread/TRACE] [FML]: The mod simpledifficulty accepts its own version (0.3.7)
[16:13:10] [Server thread/DEBUG] [FML]: Attempting to inject @SidedProxy classes into simpledifficulty
[16:13:10] [Server thread/DEBUG] [FML]: Attempting to inject @EventBusSubscriber classes into the eventbus for simpledifficulty
[16:13:10] [Server thread/DEBUG] [FML]: Registering @EventBusSubscriber for com.charles445.simpledifficulty.register.RegisterFluids$Registrar for mod simpledifficulty
[16:13:10] [Server thread/INFO] [STDOUT]: [pl.asie.foamfix.coremod.patches.GhostBusterDefinitionPatch:apply:136]: Added ghost buster patch (radius = 4) in net/minecraftforge/fluids/BlockFluidClassic func_180650_b
[16:13:10] [Server thread/DEBUG] [FML]: Injected @EventBusSubscriber class com.charles445.simpledifficulty.register.RegisterFluids$Registrar
[16:13:10] [Server thread/DEBUG] [FML]: Registering @EventBusSubscriber for com.charles445.simpledifficulty.register.RegisterRecipes$Registrar for mod simpledifficulty
[16:13:10] [Server thread/DEBUG] [FML]: Injected @EventBusSubscriber class com.charles445.simpledifficulty.register.RegisterRecipes$Registrar
[16:13:10] [Server thread/DEBUG] [FML]: Registering @EventBusSubscriber for com.charles445.simpledifficulty.register.RegisterEnchantments$Registrar for mod simpledifficulty
[16:13:10] [Server thread/DEBUG] [FML]: Injected @EventBusSubscriber class com.charles445.simpledifficulty.register.RegisterEnchantments$Registrar
[16:13:10] [Server thread/DEBUG] [FML]: Registering @EventBusSubscriber for com.charles445.simpledifficulty.register.RegisterItems$Registrar for mod simpledifficulty
[16:13:10] [Server thread/DEBUG] [FML]: Injected @EventBusSubscriber class com.charles445.simpledifficulty.register.RegisterItems$Registrar
[16:13:10] [Server thread/DEBUG] [FML]: Registering @EventBusSubscriber for com.charles445.simpledifficulty.register.RegisterBlocks$Registrar for mod simpledifficulty
[16:13:10] [Server thread/DEBUG] [FML]: Injected @EventBusSubscriber class com.charles445.simpledifficulty.register.RegisterBlocks$Registrar
[16:13:10] [Server thread/DEBUG] [FML]: Registering @EventBusSubscriber for com.charles445.simpledifficulty.config.ModConfig$EventHandler for mod simpledifficulty
[16:13:10] [Server thread/DEBUG] [FML]: Injected @EventBusSubscriber class com.charles445.simpledifficulty.config.ModConfig$EventHandler
[16:13:10] [Server thread/DEBUG] [FML]: Registering @EventBusSubscriber for com.charles445.simpledifficulty.register.RegisterPotions$Registrar for mod simpledifficulty
[16:13:10] [Server thread/DEBUG] [FML]: Injected @EventBusSubscriber class com.charles445.simpledifficulty.register.RegisterPotions$Registrar
[16:13:10] [Server thread/DEBUG] [FML]: Attempting to inject @Config classes into simpledifficulty for type INSTANCE
[16:13:10] [Server thread/TRACE] [FML]: Sent event FMLConstructionEvent to mod simpledifficulty
[16:13:10] [Server thread/DEBUG] [FML]: Bar Step: Construction - SimpleDifficulty took 0.112s
[16:13:10] [Server thread/TRACE] [FML]: Sending event FMLConstructionEvent to mod sit
[16:13:10] [Server thread/TRACE] [FML]: Mod sit is using network checker : Accepting version v1.3
[16:13:10] [Server thread/TRACE] [FML]: Testing mod sit to verify it accepts its own version in a remote connection
[16:13:10] [Server thread/TRACE] [FML]: The mod sit accepts its own version (v1.3)
[16:13:10] [Server thread/DEBUG] [FML]: Attempting to inject @SidedProxy classes into sit
[16:13:10] [Server thread/DEBUG] [FML]: Attempting to inject @EventBusSubscriber classes into the eventbus for sit
[16:13:10] [Server thread/DEBUG] [FML]: Registering @EventBusSubscriber for bl4ckscor3.mod.sit.Configuration for mod sit
[16:13:10] [Server thread/DEBUG] [FML]: Injected @EventBusSubscriber class bl4ckscor3.mod.sit.Configuration
[16:13:10] [Server thread/DEBUG] [FML]: Registering @EventBusSubscriber for bl4ckscor3.mod.sit.SitHandler for mod sit
[16:13:10] [Server thread/DEBUG] [FML]: Injected @EventBusSubscriber class bl4ckscor3.mod.sit.SitHandler
[16:13:10] [Server thread/DEBUG] [FML]: Attempting to inject @Config classes into sit for type INSTANCE
[16:13:10] [Server thread/TRACE] [FML]: Sent event FMLConstructionEvent to mod sit
[16:13:10] [Server thread/DEBUG] [FML]: Bar Step: Construction - Sit took 0.010s
[16:13:10] [Server thread/TRACE] [FML]: Sending event FMLConstructionEvent to mod snowrealmagic
[16:13:10] [Server thread/TRACE] [FML]: Mod snowrealmagic is using network checker : Accepting version 0.6.1
[16:13:10] [Server thread/TRACE] [FML]: Testing mod snowrealmagic to verify it accepts its own version in a remote connection
[16:13:10] [Server thread/TRACE] [FML]: The mod snowrealmagic accepts its own version (0.6.1)
[16:13:10] [Server thread/DEBUG] [FML]: Attempting to inject @SidedProxy classes into snowrealmagic
[16:13:10] [Server thread/DEBUG] [FML]: Attempting to inject @EventBusSubscriber classes into the eventbus for snowrealmagic
[16:13:10] [Server thread/DEBUG] [FML]: Registering @EventBusSubscriber for snownee.snow.SnowRealMagic for mod snowrealmagic
[16:13:10] [Server thread/DEBUG] [FML]: Injected @EventBusSubscriber class snownee.snow.SnowRealMagic
[16:13:10] [Server thread/DEBUG] [FML]: Registering @EventBusSubscriber for snownee.snow.ModConfig for mod snowrealmagic
[16:13:10] [Server thread/DEBUG] [FML]: Injected @EventBusSubscriber class snownee.snow.ModConfig
[16:13:10] [Server thread/DEBUG] [FML]: Attempting to inject @Config classes into snowrealmagic for type INSTANCE
[16:13:10] [Server thread/TRACE] [FML]: Sent event FMLConstructionEvent to mod snowrealmagic
[16:13:10] [Server thread/DEBUG] [FML]: Bar Step: Construction - Snow! Real Magic! took 0.017s
[16:13:10] [Server thread/TRACE] [FML]: Sending event FMLConstructionEvent to mod somanyenchantments
[16:13:10] [Server thread/DEBUG] [forge]: Preloading CrashReport Classes
[16:13:10] [Server thread/DEBUG] [forge]: 	com/Shultrea/Rin/Utility_Sector/EnchantmentsUtility$1
[16:13:10] [Server thread/TRACE] [FML]: Mod somanyenchantments is using network checker : Accepting version 0.5.5
[16:13:10] [Server thread/TRACE] [FML]: Testing mod somanyenchantments to verify it accepts its own version in a remote connection
[16:13:10] [Server thread/TRACE] [FML]: The mod somanyenchantments accepts its own version (0.5.5)
[16:13:10] [Server thread/DEBUG] [FML]: Attempting to inject @SidedProxy classes into somanyenchantments
[16:13:10] [Server thread/DEBUG] [FML]: Attempting to inject @EventBusSubscriber classes into the eventbus for somanyenchantments
[16:13:10] [Server thread/DEBUG] [FML]: Registering @EventBusSubscriber for com.Shultrea.Rin.Enchantments_Sector.OrderedRegistry$EventSubscriber for mod somanyenchantments
[16:13:10] [Server thread/DEBUG] [FML]: Injected @EventBusSubscriber class com.Shultrea.Rin.Enchantments_Sector.OrderedRegistry$EventSubscriber
[16:13:10] [Server thread/DEBUG] [FML]: Registering @EventBusSubscriber for com.Shultrea.Rin.Utility_Sector.SMEsounds$EventSubscriber for mod somanyenchantments
[16:13:10] [Server thread/DEBUG] [FML]: Injected @EventBusSubscriber class com.Shultrea.Rin.Utility_Sector.SMEsounds$EventSubscriber
[16:13:10] [Server thread/DEBUG] [FML]: Registering @EventBusSubscriber for com.Shultrea.Rin.Main_Sector.ModConfig$EventHandler for mod somanyenchantments
[16:13:10] [Server thread/DEBUG] [FML]: Injected @EventBusSubscriber class com.Shultrea.Rin.Main_Sector.ModConfig$EventHandler
[16:13:10] [Server thread/DEBUG] [FML]: Attempting to inject @Config classes into somanyenchantments for type INSTANCE
[16:13:10] [Server thread/TRACE] [FML]: Sent event FMLConstructionEvent to mod somanyenchantments
[16:13:10] [Server thread/DEBUG] [FML]: Bar Step: Construction - Rin's So Many Enchantments? took 0.050s
[16:13:10] [Server thread/TRACE] [FML]: Sending event FMLConstructionEvent to mod spartanweaponry
[16:13:10] [Server thread/TRACE] [FML]: Mod spartanweaponry is using network checker : Accepting version 1.4.0
[16:13:10] [Server thread/TRACE] [FML]: Testing mod spartanweaponry to verify it accepts its own version in a remote connection
[16:13:10] [Server thread/TRACE] [FML]: The mod spartanweaponry accepts its own version (1.4.0)
[16:13:10] [Server thread/DEBUG] [FML]: Attempting to inject @SidedProxy classes into spartanweaponry
[16:13:10] [Server thread/DEBUG] [FML]: Attempting to inject @EventBusSubscriber classes into the eventbus for spartanweaponry
[16:13:10] [Server thread/DEBUG] [FML]: Registering @EventBusSubscriber for com.oblivioussp.spartanweaponry.init.EnchantmentRegistrySW for mod spartanweaponry
[16:13:10] [Server thread/DEBUG] [FML]: Injected @EventBusSubscriber class com.oblivioussp.spartanweaponry.init.EnchantmentRegistrySW
[16:13:10] [Server thread/DEBUG] [FML]: Registering @EventBusSubscriber for com.oblivioussp.spartanweaponry.event.EventHandlerCommon for mod spartanweaponry
[16:13:10] [Server thread/DEBUG] [FML]: Injected @EventBusSubscriber class com.oblivioussp.spartanweaponry.event.EventHandlerCommon
[16:13:10] [Server thread/DEBUG] [FML]: Registering @EventBusSubscriber for com.oblivioussp.spartanweaponry.init.ModelRenderRegistry for mod spartanweaponry
[16:13:10] [Server thread/DEBUG] [FML]: Injected @EventBusSubscriber class com.oblivioussp.spartanweaponry.init.ModelRenderRegistry
[16:13:10] [Server thread/DEBUG] [FML]: Registering @EventBusSubscriber for com.oblivioussp.spartanweaponry.init.ItemRegistrySW for mod spartanweaponry
[16:13:10] [Server thread/DEBUG] [FML]: Injected @EventBusSubscriber class com.oblivioussp.spartanweaponry.init.ItemRegistrySW
[16:13:10] [Server thread/DEBUG] [FML]: Registering @EventBusSubscriber for com.oblivioussp.spartanweaponry.init.EntityRegistrySW for mod spartanweaponry
[16:13:10] [Server thread/DEBUG] [FML]: Injected @EventBusSubscriber class com.oblivioussp.spartanweaponry.init.EntityRegistrySW
[16:13:10] [Server thread/DEBUG] [FML]: Registering @EventBusSubscriber for com.oblivioussp.spartanweaponry.init.SoundRegistry for mod spartanweaponry
[16:13:10] [Server thread/DEBUG] [FML]: Injected @EventBusSubscriber class com.oblivioussp.spartanweaponry.init.SoundRegistry
[16:13:10] [Server thread/DEBUG] [FML]: Registering @EventBusSubscriber for com.oblivioussp.spartanweaponry.init.RecipeRegistry for mod spartanweaponry
[16:13:10] [Server thread/DEBUG] [FML]: Injected @EventBusSubscriber class com.oblivioussp.spartanweaponry.init.RecipeRegistry
[16:13:10] [Server thread/DEBUG] [FML]: Attempting to inject @Config classes into spartanweaponry for type INSTANCE
[16:13:10] [Server thread/TRACE] [FML]: Sent event FMLConstructionEvent to mod spartanweaponry
[16:13:10] [Server thread/DEBUG] [FML]: Bar Step: Construction - Spartan Weaponry took 0.117s
[16:13:10] [Server thread/TRACE] [FML]: Sending event FMLConstructionEvent to mod spartanfire
[16:13:10] [Server thread/TRACE] [FML]: Mod spartanfire is using network checker : Accepting version 0.05
[16:13:10] [Server thread/TRACE] [FML]: Testing mod spartanfire to verify it accepts its own version in a remote connection
[16:13:10] [Server thread/TRACE] [FML]: The mod spartanfire accepts its own version (0.05)
[16:13:10] [Server thread/DEBUG] [FML]: Attempting to inject @SidedProxy classes into spartanfire
[16:13:10] [Server thread/DEBUG] [FML]: Attempting to inject @EventBusSubscriber classes into the eventbus for spartanfire
[16:13:10] [Server thread/DEBUG] [FML]: Registering @EventBusSubscriber for com.chaosbuffalo.spartanfire.init.ItemRegistrySFire for mod spartanfire
[16:13:10] [Server thread/DEBUG] [FML]: Injected @EventBusSubscriber class com.chaosbuffalo.spartanfire.init.ItemRegistrySFire
[16:13:10] [Server thread/DEBUG] [FML]: Attempting to inject @Config classes into spartanfire for type INSTANCE
[16:13:10] [Server thread/TRACE] [FML]: Sent event FMLConstructionEvent to mod spartanfire
[16:13:10] [Server thread/DEBUG] [FML]: Bar Step: Construction - Spartan Fire took 0.008s
[16:13:10] [Server thread/TRACE] [FML]: Sending event FMLConstructionEvent to mod spartanshields
[16:13:10] [Server thread/TRACE] [FML]: Mod spartanshields is using network checker : Accepting version 1.5.5
[16:13:10] [Server thread/TRACE] [FML]: Testing mod spartanshields to verify it accepts its own version in a remote connection
[16:13:10] [Server thread/TRACE] [FML]: The mod spartanshields accepts its own version (1.5.5)
[16:13:10] [Server thread/DEBUG] [FML]: Attempting to inject @SidedProxy classes into spartanshields
[16:13:10] [Server thread/DEBUG] [FML]: Attempting to inject @EventBusSubscriber classes into the eventbus for spartanshields
[16:13:10] [Server thread/DEBUG] [FML]: Registering @EventBusSubscriber for com.oblivioussp.spartanshields.init.RecipeRegistry for mod spartanshields
[16:13:10] [Server thread/DEBUG] [FML]: Injected @EventBusSubscriber class com.oblivioussp.spartanshields.init.RecipeRegistry
[16:13:10] [Server thread/DEBUG] [FML]: Registering @EventBusSubscriber for com.oblivioussp.spartanshields.init.EnchantmentRegistry for mod spartanshields
[16:13:10] [Server thread/DEBUG] [FML]: Injected @EventBusSubscriber class com.oblivioussp.spartanshields.init.EnchantmentRegistry
[16:13:10] [Server thread/DEBUG] [FML]: Registering @EventBusSubscriber for com.oblivioussp.spartanshields.util.ConfigHandler for mod spartanshields
[16:13:10] [Server thread/DEBUG] [FML]: Injected @EventBusSubscriber class com.oblivioussp.spartanshields.util.ConfigHandler
[16:13:10] [Server thread/DEBUG] [FML]: Registering @EventBusSubscriber for com.oblivioussp.spartanshields.init.ModelRenderRegistry for mod spartanshields
[16:13:10] [Server thread/DEBUG] [FML]: Injected @EventBusSubscriber class com.oblivioussp.spartanshields.init.ModelRenderRegistry
[16:13:10] [Server thread/DEBUG] [FML]: Registering @EventBusSubscriber for com.oblivioussp.spartanshields.init.ItemRegistrySS for mod spartanshields
[16:13:10] [Server thread/DEBUG] [FML]: Injected @EventBusSubscriber class com.oblivioussp.spartanshields.init.ItemRegistrySS
[16:13:10] [Server thread/DEBUG] [FML]: Registering @EventBusSubscriber for com.oblivioussp.spartanshields.event.EventHandlerCommon for mod spartanshields
[16:13:10] [Server thread/DEBUG] [FML]: Injected @EventBusSubscriber class com.oblivioussp.spartanshields.event.EventHandlerCommon
[16:13:10] [Server thread/DEBUG] [FML]: Registering @EventBusSubscriber for com.oblivioussp.spartanshields.event.EventHandlerClient for mod spartanshields
[16:13:10] [Server thread/DEBUG] [FML]: Injected @EventBusSubscriber class com.oblivioussp.spartanshields.event.EventHandlerClient
[16:13:10] [Server thread/DEBUG] [FML]: Attempting to inject @Config classes into spartanshields for type INSTANCE
[16:13:10] [Server thread/TRACE] [FML]: Sent event FMLConstructionEvent to mod spartanshields
[16:13:10] [Server thread/DEBUG] [FML]: Bar Step: Construction - Spartan Shields took 0.045s
[16:13:10] [Server thread/TRACE] [FML]: Sending event FMLConstructionEvent to mod spawnercontrol
[16:13:10] [Server thread/TRACE] [FML]: Mod spawnercontrol is using network checker : No network checking performed
[16:13:10] [Server thread/TRACE] [FML]: Testing mod spawnercontrol to verify it accepts its own version in a remote connection
[16:13:10] [Server thread/TRACE] [FML]: The mod spawnercontrol accepts its own version (1.6.3b)
[16:13:10] [Server thread/DEBUG] [FML]: Attempting to inject @SidedProxy classes into spawnercontrol
[16:13:10] [Server thread/DEBUG] [FML]: Attempting to inject @EventBusSubscriber classes into the eventbus for spawnercontrol
[16:13:10] [Server thread/DEBUG] [FML]: Registering @EventBusSubscriber for ladysnake.spawnercontrol.SpawnerEventHandler for mod spawnercontrol
[16:13:10] [Server thread/DEBUG] [FML]: Injected @EventBusSubscriber class ladysnake.spawnercontrol.SpawnerEventHandler
[16:13:10] [Server thread/DEBUG] [FML]: Registering @EventBusSubscriber for ladysnake.spawnercontrol.SpawnerControl$RegistryHandler for mod spawnercontrol
[16:13:10] [Server thread/DEBUG] [FML]: Injected @EventBusSubscriber class ladysnake.spawnercontrol.SpawnerControl$RegistryHandler
[16:13:10] [Server thread/DEBUG] [FML]: Registering @EventBusSubscriber for ladysnake.spawnercontrol.config.MSCConfig for mod spawnercontrol
[16:13:10] [Server thread/DEBUG] [FML]: Injected @EventBusSubscriber class ladysnake.spawnercontrol.config.MSCConfig
[16:13:10] [Server thread/DEBUG] [FML]: Attempting to inject @Config classes into spawnercontrol for type INSTANCE
[16:13:10] [Server thread/TRACE] [FML]: Sent event FMLConstructionEvent to mod spawnercontrol
[16:13:10] [Server thread/DEBUG] [FML]: Bar Step: Construction - SpawnerControl took 0.024s
[16:13:10] [Server thread/TRACE] [FML]: Sending event FMLConstructionEvent to mod srparasites
[16:13:10] [Server thread/TRACE] [FML]: Mod srparasites is using network checker : Accepting version 1.9.1
[16:13:10] [Server thread/TRACE] [FML]: Testing mod srparasites to verify it accepts its own version in a remote connection
[16:13:10] [Server thread/TRACE] [FML]: The mod srparasites accepts its own version (1.9.1)
[16:13:10] [Server thread/DEBUG] [FML]: Attempting to inject @SidedProxy classes into srparasites
[16:13:10] [Server thread/DEBUG] [FML]: Attempting to inject @EventBusSubscriber classes into the eventbus for srparasites
[16:13:10] [Server thread/DEBUG] [FML]: Registering @EventBusSubscriber for com.dhanantry.scapeandrunparasites.init.SRPPotions$RegistrationHandler for mod srparasites
[16:13:10] [Server thread/DEBUG] [FML]: Injected @EventBusSubscriber class com.dhanantry.scapeandrunparasites.init.SRPPotions$RegistrationHandler
[16:13:10] [Server thread/DEBUG] [FML]: Registering @EventBusSubscriber for com.dhanantry.scapeandrunparasites.init.SRPSounds$RegistrationHandler for mod srparasites
[16:13:10] [Server thread/DEBUG] [FML]: Injected @EventBusSubscriber class com.dhanantry.scapeandrunparasites.init.SRPSounds$RegistrationHandler
[16:13:10] [Server thread/DEBUG] [FML]: Registering @EventBusSubscriber for com.dhanantry.scapeandrunparasites.init.SRPEntities$RegistrationHandler for mod srparasites
[16:13:10] [Server thread/DEBUG] [FML]: Injected @EventBusSubscriber class com.dhanantry.scapeandrunparasites.init.SRPEntities$RegistrationHandler
[16:13:10] [Server thread/DEBUG] [FML]: Registering @EventBusSubscriber for com.dhanantry.scapeandrunparasites.init.SRPSpawning$DimensionHandler for mod srparasites
[16:13:10] [Server thread/DEBUG] [FML]: Injected @EventBusSubscriber class com.dhanantry.scapeandrunparasites.init.SRPSpawning$DimensionHandler
[16:13:10] [Server thread/DEBUG] [FML]: Registering @EventBusSubscriber for com.dhanantry.scapeandrunparasites.init.SRPBiomes$RegistrationHandler for mod srparasites
[16:13:10] [Server thread/DEBUG] [FML]: Injected @EventBusSubscriber class com.dhanantry.scapeandrunparasites.init.SRPBiomes$RegistrationHandler
[16:13:10] [Server thread/DEBUG] [FML]: Registering @EventBusSubscriber for com.dhanantry.scapeandrunparasites.init.SRPBlocks$RegistrationHandler for mod srparasites
[16:13:11] [Server thread/DEBUG] [FML]: Injected @EventBusSubscriber class com.dhanantry.scapeandrunparasites.init.SRPBlocks$RegistrationHandler
[16:13:11] [Server thread/DEBUG] [FML]: Registering @EventBusSubscriber for com.dhanantry.scapeandrunparasites.init.SRPItems$RegistrationHandler for mod srparasites
[16:13:11] [Server thread/DEBUG] [FML]: Injected @EventBusSubscriber class com.dhanantry.scapeandrunparasites.init.SRPItems$RegistrationHandler
[16:13:11] [Server thread/DEBUG] [FML]: Attempting to inject @Config classes into srparasites for type INSTANCE
[16:13:11] [Server thread/TRACE] [FML]: Sent event FMLConstructionEvent to mod srparasites
[16:13:11] [Server thread/DEBUG] [FML]: Bar Step: Construction - Scape and Run Parasites took 0.116s
[16:13:11] [Server thread/TRACE] [FML]: Sending event FMLConstructionEvent to mod bq_standard
[16:13:11] [Server thread/TRACE] [FML]: Mod bq_standard is using network checker : Accepting version 3.4.173
[16:13:11] [Server thread/TRACE] [FML]: Testing mod bq_standard to verify it accepts its own version in a remote connection
[16:13:11] [Server thread/TRACE] [FML]: The mod bq_standard accepts its own version (3.4.173)
[16:13:11] [Server thread/DEBUG] [FML]: Attempting to inject @SidedProxy classes into bq_standard
[16:13:11] [Server thread/DEBUG] [FML]: Attempting to inject @EventBusSubscriber classes into the eventbus for bq_standard
[16:13:11] [Server thread/DEBUG] [FML]: Registering @EventBusSubscriber for bq_standard.handlers.LootSaveLoad for mod bq_standard
[16:13:11] [Server thread/DEBUG] [FML]: Injected @EventBusSubscriber class bq_standard.handlers.LootSaveLoad
[16:13:11] [Server thread/DEBUG] [FML]: Registering @EventBusSubscriber for bq_standard.core.RegEventHandler for mod bq_standard
[16:13:11] [Server thread/DEBUG] [FML]: Injected @EventBusSubscriber class bq_standard.core.RegEventHandler
[16:13:11] [Server thread/DEBUG] [FML]: Attempting to inject @Config classes into bq_standard for type INSTANCE
[16:13:11] [Server thread/TRACE] [FML]: Sent event FMLConstructionEvent to mod bq_standard
[16:13:11] [Server thread/DEBUG] [FML]: Bar Step: Construction - Standard Expansion took 0.020s
[16:13:11] [Server thread/TRACE] [FML]: Sending event FMLConstructionEvent to mod switchbow
[16:13:11] [Server thread/TRACE] [FML]: Mod switchbow is using network checker : Accepting version 1.6.8
[16:13:11] [Server thread/TRACE] [FML]: Testing mod switchbow to verify it accepts its own version in a remote connection
[16:13:11] [Server thread/TRACE] [FML]: The mod switchbow accepts its own version (1.6.8)
[16:13:11] [Server thread/DEBUG] [FML]: Attempting to inject @SidedProxy classes into switchbow
[16:13:11] [Server thread/DEBUG] [FML]: Attempting to inject @EventBusSubscriber classes into the eventbus for switchbow
[16:13:11] [Server thread/DEBUG] [FML]: Registering @EventBusSubscriber for de.Whitedraco.switchbow.RegisterUtil for mod switchbow
[16:13:11] [Server thread/DEBUG] [FML]: Injected @EventBusSubscriber class de.Whitedraco.switchbow.RegisterUtil
[16:13:11] [Server thread/DEBUG] [FML]: Attempting to inject @Config classes into switchbow for type INSTANCE
[16:13:11] [Server thread/TRACE] [FML]: Sent event FMLConstructionEvent to mod switchbow
[16:13:11] [Server thread/DEBUG] [FML]: Bar Step: Construction - Switch-Bow took 0.017s
[16:13:11] [Server thread/TRACE] [FML]: Sending event FMLConstructionEvent to mod tickprofiler
[16:13:11] [Server thread/TRACE] [FML]: Mod tickprofiler is using network checker : No network checking performed
[16:13:11] [Server thread/TRACE] [FML]: Testing mod tickprofiler to verify it accepts its own version in a remote connection
[16:13:11] [Server thread/TRACE] [FML]: The mod tickprofiler accepts its own version (1.12-0.0.10)
[16:13:11] [Server thread/DEBUG] [FML]: Attempting to inject @SidedProxy classes into tickprofiler
[16:13:11] [Server thread/DEBUG] [FML]: Attempting to inject @EventBusSubscriber classes into the eventbus for tickprofiler
[16:13:11] [Server thread/DEBUG] [FML]: Attempting to inject @Config classes into tickprofiler for type INSTANCE
[16:13:11] [Server thread/TRACE] [FML]: Sent event FMLConstructionEvent to mod tickprofiler
[16:13:11] [Server thread/DEBUG] [FML]: Bar Step: Construction - TickProfiler took 0.004s
[16:13:11] [Server thread/TRACE] [FML]: Sending event FMLConstructionEvent to mod tnt_utilities
[16:13:11] [Server thread/TRACE] [FML]: Mod tnt_utilities is using network checker : No network checking performed
[16:13:11] [Server thread/TRACE] [FML]: Testing mod tnt_utilities to verify it accepts its own version in a remote connection
[16:13:11] [Server thread/TRACE] [FML]: The mod tnt_utilities accepts its own version (1.2.3)
[16:13:11] [Server thread/DEBUG] [FML]: Attempting to inject @SidedProxy classes into tnt_utilities
[16:13:11] [Server thread/DEBUG] [FML]: Attempting to inject @EventBusSubscriber classes into the eventbus for tnt_utilities
[16:13:11] [Server thread/DEBUG] [FML]: Attempting to inject @Config classes into tnt_utilities for type INSTANCE
[16:13:11] [Server thread/TRACE] [FML]: Sent event FMLConstructionEvent to mod tnt_utilities
[16:13:11] [Server thread/DEBUG] [FML]: Bar Step: Construction - TNTUtils took 0.004s
[16:13:11] [Server thread/TRACE] [FML]: Sending event FMLConstructionEvent to mod toolbelt
[16:13:11] [Server thread/TRACE] [FML]: Mod toolbelt is using network checker : Accepting version 1.9.14
[16:13:11] [Server thread/TRACE] [FML]: Testing mod toolbelt to verify it accepts its own version in a remote connection
[16:13:11] [Server thread/TRACE] [FML]: The mod toolbelt accepts its own version (1.9.14)
[16:13:11] [Server thread/DEBUG] [FML]: Attempting to inject @SidedProxy classes into toolbelt
[16:13:11] [Server thread/DEBUG] [FML]: Attempting to inject @EventBusSubscriber classes into the eventbus for toolbelt
