[16:20:44] [main/INFO] [LaunchWrapper]: Loading tweak class name net.minecraftforge.fml.common.launcher.FMLServerTweaker
[16:20:44] [main/INFO] [LaunchWrapper]: Using primary tweak class name net.minecraftforge.fml.common.launcher.FMLServerTweaker
[16:20:44] [main/INFO] [LaunchWrapper]: Calling tweak class net.minecraftforge.fml.common.launcher.FMLServerTweaker
[16:20:44] [main/DEBUG] [FML]: Injecting tracing printstreams for STDOUT/STDERR.
[16:20:44] [main/INFO] [FML]: Forge Mod Loader version 14.23.5.2860 for Minecraft 1.12.2 loading
[16:20:44] [main/INFO] [FML]: Java is Java HotSpot(TM) 64-Bit Server VM, version 1.8.0_311, running on Linux:aarch64:5.4.17-2136.302.6.1.el7uek.aarch64, installed at /usr/java/jdk1.8.0_311-aarch64/jre
[16:20:44] [main/DEBUG] [FML]: Java classpath at launch is:
[16:20:44] [main/DEBUG] [FML]:     server.jar
[16:20:44] [main/DEBUG] [FML]: Java library path at launch is:
[16:20:44] [main/DEBUG] [FML]:     /usr/java/packages/lib/aarch64
[16:20:44] [main/DEBUG] [FML]:     /lib
[16:20:44] [main/DEBUG] [FML]:     /usr/lib
[16:20:44] [main/DEBUG] [FML]: Determined Minecraft Libraries Root: /home/opc/libraries
[16:20:44] [main/DEBUG] [FML]: Cleaning up mods folder: ./mods
[16:20:44] [main/DEBUG] [FML]: Examining file: # LibLoader.jar
[16:23:38] [Server thread/TRACE] [FML]:   Registry: 5127 iceandfire:iceandfire.deathworm_egg com.github.alexthe666.iceandfire.item.ItemDeathwormEgg@796b6881
[16:23:38] [Server thread/TRACE] [FML]:   Registry: 5128 iceandfire:rotten_egg com.github.alexthe666.iceandfire.item.ItemRottenEgg@d4eaf08
[16:23:38] [Server thread/TRACE] [FML]:   Registry: 5129 iceandfire:stymphalian_bird_feather com.github.alexthe666.iceandfire.item.ItemGeneric@251cb411
[16:23:38] [Server thread/TRACE] [FML]:   Registry: 5130 iceandfire:stymphalian_arrow com.github.alexthe666.iceandfire.item.ItemStymphalianArrow@60b3aec8
[16:23:38] [Server thread/TRACE] [FML]:   Registry: 5131 iceandfire:troll_tusk com.github.alexthe666.iceandfire.item.ItemGeneric@3d203891
[16:23:38] [Server thread/TRACE] [FML]:   Registry: 5132 iceandfire:myrmex_desert_egg com.github.alexthe666.iceandfire.item.ItemMyrmexEgg@1fad70d4
[16:23:38] [Server thread/TRACE] [FML]:   Registry: 5133 iceandfire:myrmex_jungle_egg com.github.alexthe666.iceandfire.item.ItemMyrmexEgg@6763bac6
[16:23:38] [Server thread/TRACE] [FML]:   Registry: 5134 iceandfire:myrmex_desert_resin com.github.alexthe666.iceandfire.item.ItemGeneric@279f3607
[16:23:38] [Server thread/TRACE] [FML]:   Registry: 5135 iceandfire:myrmex_jungle_resin com.github.alexthe666.iceandfire.item.ItemGeneric@1b4766d5
[16:23:38] [Server thread/TRACE] [FML]:   Registry: 5136 iceandfire:myrmex_desert_chitin com.github.alexthe666.iceandfire.item.ItemGeneric@6f989eb9
[16:23:38] [Server thread/TRACE] [FML]:   Registry: 5137 iceandfire:myrmex_jungle_chitin com.github.alexthe666.iceandfire.item.ItemGeneric@1557bc06
[16:23:38] [Server thread/TRACE] [FML]:   Registry: 5138 iceandfire:myrmex_stinger com.github.alexthe666.iceandfire.item.ItemGeneric@4ba68fa5
[16:23:38] [Server thread/TRACE] [FML]:   Registry: 5139 iceandfire:myrmex_desert_sword com.github.alexthe666.iceandfire.item.ItemModSword@6bf739ca
[16:23:38] [Server thread/TRACE] [FML]:   Registry: 5140 iceandfire:myrmex_desert_sword_venom com.github.alexthe666.iceandfire.item.ItemModSword@40b10f5b
[16:23:38] [Server thread/TRACE] [FML]:   Registry: 5141 iceandfire:myrmex_desert_shovel com.github.alexthe666.iceandfire.item.ItemModShovel@682e3cc7
[16:23:38] [Server thread/TRACE] [FML]:   Registry: 5142 iceandfire:myrmex_desert_pickaxe com.github.alexthe666.iceandfire.item.ItemModPickaxe@178a4dc0
[16:23:38] [Server thread/TRACE] [FML]:   Registry: 5143 iceandfire:myrmex_desert_axe com.github.alexthe666.iceandfire.item.ItemModAxe@45611f92
[16:23:38] [Server thread/TRACE] [FML]:   Registry: 5144 iceandfire:myrmex_desert_hoe com.github.alexthe666.iceandfire.item.ItemModHoe@d621bb2
[16:23:38] [Server thread/TRACE] [FML]:   Registry: 5145 iceandfire:myrmex_jungle_sword com.github.alexthe666.iceandfire.item.ItemModSword@14b3d6dd
[16:23:38] [Server thread/TRACE] [FML]:   Registry: 5146 iceandfire:myrmex_jungle_sword_venom com.github.alexthe666.iceandfire.item.ItemModSword@51127dc6
[16:23:38] [Server thread/TRACE] [FML]:   Registry: 5147 iceandfire:myrmex_jungle_shovel com.github.alexthe666.iceandfire.item.ItemModShovel@1c4265f9
[16:23:38] [Server thread/TRACE] [FML]:   Registry: 5148 iceandfire:myrmex_jungle_pickaxe com.github.alexthe666.iceandfire.item.ItemModPickaxe@1e04248
[16:23:38] [Server thread/TRACE] [FML]:   Registry: 5149 iceandfire:myrmex_jungle_axe com.github.alexthe666.iceandfire.item.ItemModAxe@b6f6997
[16:23:38] [Server thread/TRACE] [FML]:   Registry: 5150 iceandfire:myrmex_jungle_hoe com.github.alexthe666.iceandfire.item.ItemModHoe@4951d971
[16:23:38] [Server thread/TRACE] [FML]:   Registry: 5151 iceandfire:myrmex_desert_staff com.github.alexthe666.iceandfire.item.ItemMyrmexStaff@46b3000f
[16:23:38] [Server thread/TRACE] [FML]:   Registry: 5152 iceandfire:myrmex_jungle_staff com.github.alexthe666.iceandfire.item.ItemMyrmexStaff@45c2f893
[16:23:38] [Server thread/TRACE] [FML]:   Registry: 5153 iceandfire:myrmex_desert_helmet com.github.alexthe666.iceandfire.item.ItemModArmor@694e3993
[16:23:38] [Server thread/TRACE] [FML]:   Registry: 5154 iceandfire:myrmex_desert_chestplate com.github.alexthe666.iceandfire.item.ItemModArmor@19f67625
[16:23:38] [Server thread/TRACE] [FML]:   Registry: 5155 iceandfire:myrmex_desert_leggings com.github.alexthe666.iceandfire.item.ItemModArmor@6469b5a6
[16:23:38] [Server thread/TRACE] [FML]:   Registry: 5156 iceandfire:myrmex_desert_boots com.github.alexthe666.iceandfire.item.ItemModArmor@13a9aef
[16:23:38] [Server thread/TRACE] [FML]:   Registry: 5157 iceandfire:myrmex_jungle_helmet com.github.alexthe666.iceandfire.item.ItemModArmor@19a0b9fa
[16:23:38] [Server thread/TRACE] [FML]:   Registry: 5158 iceandfire:myrmex_jungle_chestplate com.github.alexthe666.iceandfire.item.ItemModArmor@334da3b5
[16:23:38] [Server thread/TRACE] [FML]:   Registry: 5159 iceandfire:myrmex_jungle_leggings com.github.alexthe666.iceandfire.item.ItemModArmor@1aa0f4ff
[16:23:38] [Server thread/TRACE] [FML]:   Registry: 5160 iceandfire:myrmex_jungle_boots com.github.alexthe666.iceandfire.item.ItemModArmor@4f98e8a6
[16:23:38] [Server thread/TRACE] [FML]:   Registry: 5161 iceandfire:amphithere_feather com.github.alexthe666.iceandfire.item.ItemGeneric@3591126d
[16:23:38] [Server thread/TRACE] [FML]:   Registry: 5162 iceandfire:amphithere_arrow com.github.alexthe666.iceandfire.item.ItemAmphithereArrow@724ccfff
[16:23:38] [Server thread/TRACE] [FML]:   Registry: 5163 iceandfire:sea_serpent_fang com.github.alexthe666.iceandfire.item.ItemGeneric@2c211ac1
[16:23:38] [Server thread/TRACE] [FML]:   Registry: 5164 iceandfire:sea_serpent_arrow com.github.alexthe666.iceandfire.item.ItemSeaSerpentArrow@7ef579b6
[16:23:38] [Server thread/TRACE] [FML]:   Registry: 5165 iceandfire:armor_red_helmet com.github.alexthe666.iceandfire.item.ItemScaleArmor@212e13a6
[16:23:38] [Server thread/TRACE] [FML]:   Registry: 5166 iceandfire:armor_red_chestplate com.github.alexthe666.iceandfire.item.ItemScaleArmor@41a073b2
[16:23:38] [Server thread/TRACE] [FML]:   Registry: 5167 iceandfire:armor_red_leggings com.github.alexthe666.iceandfire.item.ItemScaleArmor@110c100d
[16:23:38] [Server thread/TRACE] [FML]:   Registry: 5168 iceandfire:armor_red_boots com.github.alexthe666.iceandfire.item.ItemScaleArmor@2a9ab6e4
[16:23:38] [Server thread/TRACE] [FML]:   Registry: 5169 iceandfire:armor_bronze_helmet com.github.alexthe666.iceandfire.item.ItemScaleArmor@7b783332
[16:23:38] [Server thread/TRACE] [FML]:   Registry: 5170 iceandfire:armor_bronze_chestplate com.github.alexthe666.iceandfire.item.ItemScaleArmor@3987f20c
[16:23:38] [Server thread/TRACE] [FML]:   Registry: 5171 iceandfire:armor_bronze_leggings com.github.alexthe666.iceandfire.item.ItemScaleArmor@48fa0149
[16:23:38] [Server thread/TRACE] [FML]:   Registry: 5172 iceandfire:armor_bronze_boots com.github.alexthe666.iceandfire.item.ItemScaleArmor@37a8a324
[16:23:38] [Server thread/TRACE] [FML]:   Registry: 5173 iceandfire:armor_green_helmet com.github.alexthe666.iceandfire.item.ItemScaleArmor@d73f740
[16:23:38] [Server thread/TRACE] [FML]:   Registry: 5174 iceandfire:armor_green_chestplate com.github.alexthe666.iceandfire.item.ItemScaleArmor@b626370
[16:23:38] [Server thread/TRACE] [FML]:   Registry: 5175 iceandfire:armor_green_leggings com.github.alexthe666.iceandfire.item.ItemScaleArmor@138acb1c
[16:23:38] [Server thread/TRACE] [FML]:   Registry: 5176 iceandfire:armor_green_boots com.github.alexthe666.iceandfire.item.ItemScaleArmor@61c9ebca
[16:23:38] [Server thread/TRACE] [FML]:   Registry: 5177 iceandfire:armor_gray_helmet com.github.alexthe666.iceandfire.item.ItemScaleArmor@7312d944
[16:23:38] [Server thread/TRACE] [FML]:   Registry: 5178 iceandfire:armor_gray_chestplate com.github.alexthe666.iceandfire.item.ItemScaleArmor@6bf34db5
[16:23:38] [Server thread/TRACE] [FML]:   Registry: 5179 iceandfire:armor_gray_leggings com.github.alexthe666.iceandfire.item.ItemScaleArmor@2ee4a9fc
[16:23:38] [Server thread/TRACE] [FML]:   Registry: 5180 iceandfire:armor_gray_boots com.github.alexthe666.iceandfire.item.ItemScaleArmor@5d8051
[16:23:38] [Server thread/TRACE] [FML]:   Registry: 5181 iceandfire:armor_blue_helmet com.github.alexthe666.iceandfire.item.ItemScaleArmor@6560a1e7
[16:23:38] [Server thread/TRACE] [FML]:   Registry: 5182 iceandfire:armor_blue_chestplate com.github.alexthe666.iceandfire.item.ItemScaleArmor@148fc61b
[16:23:38] [Server thread/TRACE] [FML]:   Registry: 5183 iceandfire:armor_blue_leggings com.github.alexthe666.iceandfire.item.ItemScaleArmor@1f2f363f
[16:23:38] [Server thread/TRACE] [FML]:   Registry: 5184 iceandfire:armor_blue_boots com.github.alexthe666.iceandfire.item.ItemScaleArmor@739c7283
[16:23:38] [Server thread/TRACE] [FML]:   Registry: 5185 iceandfire:armor_white_helmet com.github.alexthe666.iceandfire.item.ItemScaleArmor@13138a8e
[16:23:38] [Server thread/TRACE] [FML]:   Registry: 5186 iceandfire:armor_white_chestplate com.github.alexthe666.iceandfire.item.ItemScaleArmor@794639e9
[16:23:38] [Server thread/TRACE] [FML]:   Registry: 5187 iceandfire:armor_white_leggings com.github.alexthe666.iceandfire.item.ItemScaleArmor@1f3e6630
[16:23:38] [Server thread/TRACE] [FML]:   Registry: 5188 iceandfire:armor_white_boots com.github.alexthe666.iceandfire.item.ItemScaleArmor@fa6173e
[16:23:38] [Server thread/TRACE] [FML]:   Registry: 5189 iceandfire:armor_sapphire_helmet com.github.alexthe666.iceandfire.item.ItemScaleArmor@eeabbe
[16:23:38] [Server thread/TRACE] [FML]:   Registry: 5190 iceandfire:armor_sapphire_chestplate com.github.alexthe666.iceandfire.item.ItemScaleArmor@482f533b
[16:23:38] [Server thread/TRACE] [FML]:   Registry: 5191 iceandfire:armor_sapphire_leggings com.github.alexthe666.iceandfire.item.ItemScaleArmor@244cb3e8
[16:23:38] [Server thread/TRACE] [FML]:   Registry: 5192 iceandfire:armor_sapphire_boots com.github.alexthe666.iceandfire.item.ItemScaleArmor@1b6c4fb8
[16:23:38] [Server thread/TRACE] [FML]:   Registry: 5193 iceandfire:armor_silver_helmet com.github.alexthe666.iceandfire.item.ItemScaleArmor@6eaaa430
[16:23:38] [Server thread/TRACE] [FML]:   Registry: 5194 iceandfire:armor_silver_chestplate com.github.alexthe666.iceandfire.item.ItemScaleArmor@5c2e9455
[16:23:38] [Server thread/TRACE] [FML]:   Registry: 5195 iceandfire:armor_silver_leggings com.github.alexthe666.iceandfire.item.ItemScaleArmor@1dbcbfcb
[16:23:38] [Server thread/TRACE] [FML]:   Registry: 5196 iceandfire:armor_silver_boots com.github.alexthe666.iceandfire.item.ItemScaleArmor@64d4224b
[16:23:38] [Server thread/TRACE] [FML]:   Registry: 5197 iceandfire:sea_serpent_scales_blue com.github.alexthe666.iceandfire.item.ItemSeaSerpentScales@43ca1e7f
[16:23:38] [Server thread/TRACE] [FML]:   Registry: 5198 iceandfire:tide_blue_helmet com.github.alexthe666.iceandfire.item.ItemSeaSerpentArmor@470cd83e
[16:23:38] [Server thread/TRACE] [FML]:   Registry: 5199 iceandfire:tide_blue_chestplate com.github.alexthe666.iceandfire.item.ItemSeaSerpentArmor@1ca1177a
[16:23:38] [Server thread/TRACE] [FML]:   Registry: 5200 iceandfire:tide_blue_leggings com.github.alexthe666.iceandfire.item.ItemSeaSerpentArmor@1fb9e3c8
[16:23:38] [Server thread/TRACE] [FML]:   Registry: 5201 iceandfire:tide_blue_boots com.github.alexthe666.iceandfire.item.ItemSeaSerpentArmor@691495e8
[16:23:38] [Server thread/TRACE] [FML]:   Registry: 5202 iceandfire:sea_serpent_scales_bronze com.github.alexthe666.iceandfire.item.ItemSeaSerpentScales@576d02ce
[16:23:38] [Server thread/TRACE] [FML]:   Registry: 5203 iceandfire:tide_bronze_helmet com.github.alexthe666.iceandfire.item.ItemSeaSerpentArmor@48f86ddc
[16:23:38] [Server thread/TRACE] [FML]:   Registry: 5204 iceandfire:tide_bronze_chestplate com.github.alexthe666.iceandfire.item.ItemSeaSerpentArmor@5cf6a97e
[16:23:38] [Server thread/TRACE] [FML]:   Registry: 5205 iceandfire:tide_bronze_leggings com.github.alexthe666.iceandfire.item.ItemSeaSerpentArmor@c01b68b
[16:23:38] [Server thread/TRACE] [FML]:   Registry: 5206 iceandfire:tide_bronze_boots com.github.alexthe666.iceandfire.item.ItemSeaSerpentArmor@41f7c936
[16:23:38] [Server thread/TRACE] [FML]:   Registry: 5207 iceandfire:sea_serpent_scales_deepblue com.github.alexthe666.iceandfire.item.ItemSeaSerpentScales@73beedf0
[16:23:38] [Server thread/TRACE] [FML]:   Registry: 5208 iceandfire:tide_deepblue_helmet com.github.alexthe666.iceandfire.item.ItemSeaSerpentArmor@4a6aca59
[16:23:38] [Server thread/TRACE] [FML]:   Registry: 5209 iceandfire:tide_deepblue_chestplate com.github.alexthe666.iceandfire.item.ItemSeaSerpentArmor@23be3733
[16:23:38] [Server thread/TRACE] [FML]:   Registry: 5210 iceandfire:tide_deepblue_leggings com.github.alexthe666.iceandfire.item.ItemSeaSerpentArmor@228a7821
[16:23:38] [Server thread/TRACE] [FML]:   Registry: 5211 iceandfire:tide_deepblue_boots com.github.alexthe666.iceandfire.item.ItemSeaSerpentArmor@5d4bbb3f
[16:23:38] [Server thread/TRACE] [FML]:   Registry: 5212 iceandfire:sea_serpent_scales_green com.github.alexthe666.iceandfire.item.ItemSeaSerpentScales@26d312f8
[16:23:38] [Server thread/TRACE] [FML]:   Registry: 5213 iceandfire:tide_green_helmet com.github.alexthe666.iceandfire.item.ItemSeaSerpentArmor@41ef8acd
[16:23:38] [Server thread/TRACE] [FML]:   Registry: 5214 iceandfire:tide_green_chestplate com.github.alexthe666.iceandfire.item.ItemSeaSerpentArmor@13ba3a6c
[16:23:38] [Server thread/TRACE] [FML]:   Registry: 5215 iceandfire:tide_green_leggings com.github.alexthe666.iceandfire.item.ItemSeaSerpentArmor@6280134a
[16:23:38] [Server thread/TRACE] [FML]:   Registry: 5216 iceandfire:tide_green_boots com.github.alexthe666.iceandfire.item.ItemSeaSerpentArmor@6212de66
[16:23:38] [Server thread/TRACE] [FML]:   Registry: 5217 iceandfire:sea_serpent_scales_purple com.github.alexthe666.iceandfire.item.ItemSeaSerpentScales@3579c9bb
[16:23:38] [Server thread/TRACE] [FML]:   Registry: 5218 iceandfire:tide_purple_helmet com.github.alexthe666.iceandfire.item.ItemSeaSerpentArmor@5f16990b
[16:23:38] [Server thread/TRACE] [FML]:   Registry: 5219 iceandfire:tide_purple_chestplate com.github.alexthe666.iceandfire.item.ItemSeaSerpentArmor@1d3da1df
[16:23:38] [Server thread/TRACE] [FML]:   Registry: 5220 iceandfire:tide_purple_leggings com.github.alexthe666.iceandfire.item.ItemSeaSerpentArmor@7fc5fb71
[16:23:38] [Server thread/TRACE] [FML]:   Registry: 5221 iceandfire:tide_purple_boots com.github.alexthe666.iceandfire.item.ItemSeaSerpentArmor@b50eb01
[16:23:38] [Server thread/TRACE] [FML]:   Registry: 5222 iceandfire:sea_serpent_scales_red com.github.alexthe666.iceandfire.item.ItemSeaSerpentScales@a3dd6a8
[16:23:38] [Server thread/TRACE] [FML]:   Registry: 5223 iceandfire:tide_red_helmet com.github.alexthe666.iceandfire.item.ItemSeaSerpentArmor@6065e5a1
[16:23:38] [Server thread/TRACE] [FML]:   Registry: 5224 iceandfire:tide_red_chestplate com.github.alexthe666.iceandfire.item.ItemSeaSerpentArmor@10a6832b
[16:23:38] [Server thread/TRACE] [FML]:   Registry: 5225 iceandfire:tide_red_leggings com.github.alexthe666.iceandfire.item.ItemSeaSerpentArmor@4068fc3d
[16:23:38] [Server thread/TRACE] [FML]:   Registry: 5226 iceandfire:tide_red_boots com.github.alexthe666.iceandfire.item.ItemSeaSerpentArmor@4c6c1fd2
[16:23:38] [Server thread/TRACE] [FML]:   Registry: 5227 iceandfire:sea_serpent_scales_teal com.github.alexthe666.iceandfire.item.ItemSeaSerpentScales@e687b72
[16:23:38] [Server thread/TRACE] [FML]:   Registry: 5228 iceandfire:tide_teal_helmet com.github.alexthe666.iceandfire.item.ItemSeaSerpentArmor@36bb313
[16:23:38] [Server thread/TRACE] [FML]:   Registry: 5229 iceandfire:tide_teal_chestplate com.github.alexthe666.iceandfire.item.ItemSeaSerpentArmor@2770d78e
[16:23:38] [Server thread/TRACE] [FML]:   Registry: 5230 iceandfire:tide_teal_leggings com.github.alexthe666.iceandfire.item.ItemSeaSerpentArmor@20fe5e49
[16:23:38] [Server thread/TRACE] [FML]:   Registry: 5231 iceandfire:tide_teal_boots com.github.alexthe666.iceandfire.item.ItemSeaSerpentArmor@c40570b
[16:23:38] [Server thread/TRACE] [FML]:   Registry: 5232 iceandfire:troll_weapon.axe com.github.alexthe666.iceandfire.item.ItemTrollWeapon@3092ec95
[16:23:38] [Server thread/TRACE] [FML]:   Registry: 5233 iceandfire:troll_weapon.column com.github.alexthe666.iceandfire.item.ItemTrollWeapon@4bdddf2d
[16:23:38] [Server thread/TRACE] [FML]:   Registry: 5234 iceandfire:troll_weapon.column_forest com.github.alexthe666.iceandfire.item.ItemTrollWeapon@2f31d868
[16:23:38] [Server thread/TRACE] [FML]:   Registry: 5235 iceandfire:troll_weapon.column_frost com.github.alexthe666.iceandfire.item.ItemTrollWeapon@62cf9517
[16:23:38] [Server thread/TRACE] [FML]:   Registry: 5236 iceandfire:troll_weapon.hammer com.github.alexthe666.iceandfire.item.ItemTrollWeapon@451e3b9f
[16:23:38] [Server thread/TRACE] [FML]:   Registry: 5237 iceandfire:troll_weapon.trunk com.github.alexthe666.iceandfire.item.ItemTrollWeapon@601fb0a6
[16:23:38] [Server thread/TRACE] [FML]:   Registry: 5238 iceandfire:troll_weapon.trunk_frost com.github.alexthe666.iceandfire.item.ItemTrollWeapon@41ccc655
[16:23:38] [Server thread/TRACE] [FML]:   Registry: 5239 iceandfire:troll_leather_forest com.github.alexthe666.iceandfire.item.ItemTrollLeather@5f359456
[16:23:38] [Server thread/TRACE] [FML]:   Registry: 5240 iceandfire:forest_troll_leather_helmet com.github.alexthe666.iceandfire.item.ItemTrollArmor@3353ce95
[16:23:38] [Server thread/TRACE] [FML]:   Registry: 5241 iceandfire:forest_troll_leather_chestplate com.github.alexthe666.iceandfire.item.ItemTrollArmor@522af673
[16:23:38] [Server thread/TRACE] [FML]:   Registry: 5242 iceandfire:forest_troll_leather_leggings com.github.alexthe666.iceandfire.item.ItemTrollArmor@1c00ce30
[16:23:38] [Server thread/TRACE] [FML]:   Registry: 5243 iceandfire:forest_troll_leather_boots com.github.alexthe666.iceandfire.item.ItemTrollArmor@2a20ddd0
[16:23:38] [Server thread/TRACE] [FML]:   Registry: 5244 iceandfire:troll_leather_frost com.github.alexthe666.iceandfire.item.ItemTrollLeather@6bc39eec
[16:23:38] [Server thread/TRACE] [FML]:   Registry: 5245 iceandfire:frost_troll_leather_helmet com.github.alexthe666.iceandfire.item.ItemTrollArmor@503933e8
[16:23:38] [Server thread/TRACE] [FML]:   Registry: 5246 iceandfire:frost_troll_leather_chestplate com.github.alexthe666.iceandfire.item.ItemTrollArmor@55a5def2
[16:23:38] [Server thread/TRACE] [FML]:   Registry: 5247 iceandfire:frost_troll_leather_leggings com.github.alexthe666.iceandfire.item.ItemTrollArmor@4f4efb38
[16:23:38] [Server thread/TRACE] [FML]:   Registry: 5248 iceandfire:frost_troll_leather_boots com.github.alexthe666.iceandfire.item.ItemTrollArmor@63ac615c
[16:23:38] [Server thread/TRACE] [FML]:   Registry: 5249 iceandfire:troll_leather_mountain com.github.alexthe666.iceandfire.item.ItemTrollLeather@764489b2
[16:23:38] [Server thread/TRACE] [FML]:   Registry: 5250 iceandfire:mountain_troll_leather_helmet com.github.alexthe666.iceandfire.item.ItemTrollArmor@7a13b8b2
[16:23:38] [Server thread/TRACE] [FML]:   Registry: 5251 iceandfire:mountain_troll_leather_chestplate com.github.alexthe666.iceandfire.item.ItemTrollArmor@1baab4c
[16:23:38] [Server thread/TRACE] [FML]:   Registry: 5252 iceandfire:mountain_troll_leather_leggings com.github.alexthe666.iceandfire.item.ItemTrollArmor@39151778
[16:23:38] [Server thread/TRACE] [FML]:   Registry: 5253 iceandfire:mountain_troll_leather_boots com.github.alexthe666.iceandfire.item.ItemTrollArmor@39b32787
[16:23:38] [Server thread/TRACE] [FML]:   Registry: 5254 iceandfire:lectern net.minecraft.item.ItemBlock@511d1741
[16:23:38] [Server thread/TRACE] [FML]:   Registry: 5255 iceandfire:podium com.github.alexthe666.iceandfire.item.block.ItemBlockPodium@553a704d
[16:23:38] [Server thread/TRACE] [FML]:   Registry: 5256 iceandfire:fire_lily net.minecraft.item.ItemBlock@7616a41
[16:23:38] [Server thread/TRACE] [FML]:   Registry: 5257 iceandfire:frost_lily net.minecraft.item.ItemBlock@3effd2f3
[16:23:38] [Server thread/TRACE] [FML]:   Registry: 5258 iceandfire:goldpile net.minecraft.item.ItemBlock@51996202
[16:23:38] [Server thread/TRACE] [FML]:   Registry: 5259 iceandfire:silverpile net.minecraft.item.ItemBlock@57a7d864
[16:23:38] [Server thread/TRACE] [FML]:   Registry: 5260 iceandfire:silver_ore net.minecraft.item.ItemBlock@5b9883b3
[16:23:38] [Server thread/TRACE] [FML]:   Registry: 5261 iceandfire:sapphire_ore net.minecraft.item.ItemBlock@1b30aa79
[16:23:38] [Server thread/TRACE] [FML]:   Registry: 5262 iceandfire:silver_block net.minecraft.item.ItemBlock@1a3426f
[16:23:38] [Server thread/TRACE] [FML]:   Registry: 5263 iceandfire:sapphire_block net.minecraft.item.ItemBlock@68aecec7
[16:23:38] [Server thread/TRACE] [FML]:   Registry: 5264 iceandfire:chared_dirt net.minecraft.item.ItemBlock@77b44d7a
[16:23:38] [Server thread/TRACE] [FML]:   Registry: 5265 iceandfire:chared_grass net.minecraft.item.ItemBlock@69c94297
[16:23:38] [Server thread/TRACE] [FML]:   Registry: 5266 iceandfire:chared_stone net.minecraft.item.ItemBlock@72e2c5fb
[16:23:38] [Server thread/TRACE] [FML]:   Registry: 5267 iceandfire:chared_cobblestone net.minecraft.item.ItemBlock@6ca4f596
[16:23:38] [Server thread/TRACE] [FML]:   Registry: 5268 iceandfire:chared_gravel net.minecraft.item.ItemBlock@39aebae5
[16:23:38] [Server thread/TRACE] [FML]:   Registry: 5269 iceandfire:chared_grass_path net.minecraft.item.ItemBlock@1a508abd
[16:23:38] [Server thread/TRACE] [FML]:   Registry: 5270 iceandfire:ash net.minecraft.item.ItemBlock@7e794911
[16:23:38] [Server thread/TRACE] [FML]:   Registry: 5271 iceandfire:frozen_dirt net.minecraft.item.ItemBlock@353a0b0d
[16:23:38] [Server thread/TRACE] [FML]:   Registry: 5272 iceandfire:frozen_grass net.minecraft.item.ItemBlock@798fe6dd
[16:23:38] [Server thread/TRACE] [FML]:   Registry: 5273 iceandfire:frozen_stone net.minecraft.item.ItemBlock@67949e33
[16:23:38] [Server thread/TRACE] [FML]:   Registry: 5274 iceandfire:frozen_cobblestone net.minecraft.item.ItemBlock@53117211
[16:23:38] [Server thread/TRACE] [FML]:   Registry: 5275 iceandfire:frozen_gravel net.minecraft.item.ItemBlock@3696791d
[16:23:38] [Server thread/TRACE] [FML]:   Registry: 5276 iceandfire:frozen_grass_path net.minecraft.item.ItemBlock@30a9d81c
[16:23:38] [Server thread/TRACE] [FML]:   Registry: 5277 iceandfire:frozen_splinters net.minecraft.item.ItemBlock@738fbd3c
[16:23:38] [Server thread/TRACE] [FML]:   Registry: 5278 iceandfire:dragon_ice net.minecraft.item.ItemBlock@2bd6c8a6
[16:23:38] [Server thread/TRACE] [FML]:   Registry: 5279 iceandfire:dragon_ice_spikes net.minecraft.item.ItemBlock@2e8d1250
[16:23:38] [Server thread/TRACE] [FML]:   Registry: 5280 iceandfire:nest net.minecraft.item.ItemBlock@509a56a5
[16:23:38] [Server thread/TRACE] [FML]:   Registry: 5281 iceandfire:egginice net.minecraft.item.ItemBlock@5ef277d7
[16:23:38] [Server thread/TRACE] [FML]:   Registry: 5282 iceandfire:pixie_house com.github.alexthe666.iceandfire.block.BlockPixieHouse$ItemBlockPixieHouse@5a592fa
[16:23:38] [Server thread/TRACE] [FML]:   Registry: 5283 iceandfire:jar_empty net.minecraft.item.ItemBlock@788c395
[16:23:38] [Server thread/TRACE] [FML]:   Registry: 5284 iceandfire:jar_pixie com.github.alexthe666.iceandfire.block.BlockJar$ItemBlockJar@69ecb0c5
[16:23:38] [Server thread/TRACE] [FML]:   Registry: 5285 iceandfire:myrmex_resin com.github.alexthe666.iceandfire.item.block.ItemBlockMyrmexResin@1223aa0
[16:23:38] [Server thread/TRACE] [FML]:   Registry: 5286 iceandfire:myrmex_resin_sticky com.github.alexthe666.iceandfire.item.block.ItemBlockMyrmexResin@1a81058
[16:23:38] [Server thread/TRACE] [FML]:   Registry: 5287 iceandfire:desert_myrmex_cocoon net.minecraft.item.ItemBlock@dcee230
[16:23:38] [Server thread/TRACE] [FML]:   Registry: 5288 iceandfire:jungle_myrmex_cocoon net.minecraft.item.ItemBlock@73adb304
[16:23:38] [Server thread/TRACE] [FML]:   Registry: 5289 iceandfire:myrmex_desert_biolight net.minecraft.item.ItemBlock@634a60eb
[16:23:38] [Server thread/TRACE] [FML]:   Registry: 5290 iceandfire:myrmex_jungle_biolight net.minecraft.item.ItemBlock@2221860a
[16:23:38] [Server thread/TRACE] [FML]:   Registry: 5291 iceandfire:myrmex_desert_resin_block net.minecraft.item.ItemBlock@58842f1c
[16:23:38] [Server thread/TRACE] [FML]:   Registry: 5292 iceandfire:myrmex_jungle_resin_block net.minecraft.item.ItemBlock@462f929b
